metric,sn,scan_id,scan_processed_date,mean,median,min,max
Anode Overhang (All) (mm),LH1T-81,2368,2024-02-02 07:59:10,0.556,0.55760,0.32800,0.80377
Anode Overhang (Top) (mm),LH1T-81,2368,2024-02-02 07:59:10,0.573,0.57423,0.32800,0.77097
Anode Overhang (Bottom) (mm),LH1T-81,2368,2024-02-02 07:59:10,0.538,0.53395,0.34440,0.80377
Anode Overhang (All) (mm),LH1T-82,2369,2024-02-02 08:08:26,0.566,0.56145,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-82,2369,2024-02-02 08:08:26,0.591,0.59063,0.47560,0.68900
Anode Overhang (Bottom) (mm),LH1T-82,2369,2024-02-02 08:08:26,0.540,0.54516,0.44280,0.68958
Anode Overhang (All) (mm),LH1T-83,2370,2024-02-02 08:17:46,0.561,0.55977,0.39360,0.72624
Anode Overhang (Top) (mm),LH1T-83,2370,2024-02-02 08:17:46,0.585,0.59607,0.44401,0.70596
Anode Overhang (Bottom) (mm),LH1T-83,2370,2024-02-02 08:17:46,0.537,0.52582,0.39360,0.72624
Anode Overhang (All) (mm),LH1T-84,2371,2024-02-02 08:36:58,0.562,0.55784,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-84,2371,2024-02-02 08:36:58,0.586,0.57983,0.45920,0.68958
Anode Overhang (Bottom) (mm),LH1T-84,2371,2024-02-02 08:36:58,0.537,0.52582,0.44280,0.68958
Anode Overhang (All) (mm),LH1T-85,2372,2024-02-02 08:46:19,0.560,0.56145,0.46037,0.67320
Anode Overhang (Top) (mm),LH1T-85,2372,2024-02-02 08:46:19,0.541,0.54120,0.46037,0.65600
Anode Overhang (Bottom) (mm),LH1T-85,2372,2024-02-02 08:46:19,0.580,0.57610,0.47560,0.67320
Anode Overhang (All) (mm),LH1T-86,2373,2024-02-02 08:55:47,0.562,0.57400,0.42640,0.70596
Anode Overhang (Top) (mm),LH1T-86,2373,2024-02-02 08:55:47,0.548,0.55784,0.42640,0.67240
Anode Overhang (Bottom) (mm),LH1T-86,2373,2024-02-02 08:55:47,0.575,0.57423,0.45744,0.70596
Anode Overhang (All) (mm),LH1T-87,2374,2024-02-02 09:05:14,0.558,0.55007,0.45920,0.67320
Anode Overhang (Top) (mm),LH1T-87,2374,2024-02-02 09:05:14,0.567,0.57400,0.47560,0.64982
Anode Overhang (Bottom) (mm),LH1T-87,2374,2024-02-02 09:05:14,0.549,0.54219,0.45920,0.67320
Anode Overhang (All) (mm),LH1T-88,2375,2024-02-02 09:14:36,0.575,0.57610,0.39360,0.75458
Anode Overhang (Top) (mm),LH1T-88,2375,2024-02-02 09:14:36,0.620,0.61232,0.47673,0.75458
Anode Overhang (Bottom) (mm),LH1T-88,2375,2024-02-02 09:14:36,0.529,0.54516,0.39360,0.73873
Anode Overhang (All) (mm),LH1T-89,2376,2024-02-02 09:23:55,0.563,0.57400,0.41033,0.72328
Anode Overhang (Top) (mm),LH1T-89,2376,2024-02-02 09:23:55,0.519,0.50866,0.41033,0.65784
Anode Overhang (Bottom) (mm),LH1T-89,2376,2024-02-02 09:23:55,0.608,0.61473,0.44280,0.72328
Anode Overhang (All) (mm),LH1T-90,2377,2024-02-02 09:33:16,0.563,0.57400,0.41033,0.72328
Anode Overhang (Top) (mm),LH1T-90,2377,2024-02-02 09:33:16,0.526,0.50946,0.41033,0.65620
Anode Overhang (Bottom) (mm),LH1T-90,2377,2024-02-02 09:33:16,0.600,0.60702,0.45949,0.72328
Anode Overhang (All) (mm),LH1T-91,2378,2024-02-02 09:42:42,0.571,0.57423,0.45033,0.68508
Anode Overhang (Top) (mm),LH1T-91,2378,2024-02-02 09:42:42,0.609,0.62320,0.50840,0.68508
Anode Overhang (Bottom) (mm),LH1T-91,2378,2024-02-02 09:42:42,0.533,0.52582,0.45033,0.65682
Anode Overhang (All) (mm),LH1T-92,2379,2024-02-02 09:52:09,0.559,0.56360,0.37720,0.73873
Anode Overhang (Top) (mm),LH1T-92,2379,2024-02-02 09:52:09,0.573,0.59063,0.41812,0.73873
Anode Overhang (Bottom) (mm),LH1T-92,2379,2024-02-02 09:52:09,0.546,0.54738,0.37720,0.68841
Anode Overhang (All) (mm),LH1T-93,2380,2024-02-02 10:01:29,0.559,0.56622,0.39394,0.72235
Anode Overhang (Top) (mm),LH1T-93,2380,2024-02-02 10:01:29,0.510,0.49635,0.39394,0.64044
Anode Overhang (Bottom) (mm),LH1T-93,2380,2024-02-02 10:01:29,0.610,0.62342,0.45949,0.72235
Anode Overhang (All) (mm),LH1T-94,2381,2024-02-02 10:10:49,0.567,0.56622,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-94,2381,2024-02-02 10:10:49,0.594,0.59040,0.50840,0.68958
Anode Overhang (Bottom) (mm),LH1T-94,2381,2024-02-02 10:10:49,0.538,0.54219,0.44280,0.68900
Anode Overhang (All) (mm),LH1T-95,2383,2024-02-02 10:20:11,0.563,0.56145,0.37720,0.73873
Anode Overhang (Top) (mm),LH1T-95,2383,2024-02-02 10:20:11,0.575,0.57494,0.47560,0.73873
Anode Overhang (Bottom) (mm),LH1T-95,2383,2024-02-02 10:20:11,0.550,0.55977,0.37720,0.67240
Anode Overhang (All) (mm),LH1T-96,2384,2024-02-02 10:29:36,0.560,0.56360,0.46037,0.65927
Anode Overhang (Top) (mm),LH1T-96,2384,2024-02-02 10:29:36,0.542,0.54120,0.46037,0.62342
Anode Overhang (Bottom) (mm),LH1T-96,2384,2024-02-02 10:29:36,0.580,0.59040,0.49200,0.65927
Anode Overhang (All) (mm),LH1T-97,2385,2024-02-02 10:39:00,0.566,0.55977,0.41000,0.72235
Anode Overhang (Top) (mm),LH1T-97,2385,2024-02-02 10:39:00,0.594,0.59607,0.44310,0.72235
Anode Overhang (Bottom) (mm),LH1T-97,2385,2024-02-02 10:39:00,0.538,0.53117,0.41000,0.72235
Anode Overhang (All) (mm),LH1T-98,2389,2024-02-02 10:48:24,0.568,0.57983,0.32800,0.80377
Anode Overhang (Top) (mm),LH1T-98,2389,2024-02-02 10:48:24,0.627,0.62082,0.44310,0.80377
Anode Overhang (Bottom) (mm),LH1T-98,2389,2024-02-02 10:48:24,0.509,0.53395,0.32800,0.68958
Anode Overhang (All) (mm),LH1T-99,2390,2024-02-02 10:57:52,0.560,0.54738,0.45920,0.65682
Anode Overhang (Top) (mm),LH1T-99,2390,2024-02-02 10:57:52,0.577,0.57423,0.49227,0.65682
Anode Overhang (Bottom) (mm),LH1T-99,2390,2024-02-02 10:57:52,0.542,0.54120,0.45920,0.65682
Anode Overhang (All) (mm),LH1T-100,2391,2024-02-02 11:07:10,0.565,0.57423,0.37720,0.77150
Anode Overhang (Top) (mm),LH1T-100,2391,2024-02-02 11:07:10,0.568,0.57774,0.37720,0.72160
Anode Overhang (Bottom) (mm),LH1T-100,2391,2024-02-02 11:07:10,0.563,0.56491,0.37756,0.77150
Anode Overhang (All) (mm),LH1T-101,2392,2024-02-02 11:16:29,0.582,0.59040,0.42640,0.73964
Anode Overhang (Top) (mm),LH1T-101,2392,2024-02-02 11:16:29,0.575,0.60680,0.42640,0.72160
Anode Overhang (Bottom) (mm),LH1T-101,2392,2024-02-02 11:16:29,0.590,0.57400,0.42640,0.73964
Anode Overhang (All) (mm),LH1T-102,2393,2024-02-02 11:25:57,0.561,0.55784,0.50840,0.62514
Anode Overhang (Top) (mm),LH1T-102,2393,2024-02-02 11:25:57,0.545,0.54145,0.50840,0.62320
Anode Overhang (Bottom) (mm),LH1T-102,2393,2024-02-02 11:25:57,0.578,0.57423,0.52480,0.62514
Anode Overhang (All) (mm),LH1T-103,2436,2024-02-02 11:49:50,0.582,0.59040,0.42672,0.73873
Anode Overhang (Top) (mm),LH1T-103,2436,2024-02-02 11:49:50,0.583,0.59063,0.44280,0.72179
Anode Overhang (Bottom) (mm),LH1T-103,2436,2024-02-02 11:49:50,0.581,0.57423,0.42672,0.73873
Anode Overhang (All) (mm),LH1T-104,2437,2024-02-02 12:49:06,0.583,0.59040,0.50840,0.65682
Anode Overhang (Top) (mm),LH1T-104,2437,2024-02-02 12:49:06,0.598,0.60680,0.50840,0.65682
Anode Overhang (Bottom) (mm),LH1T-104,2437,2024-02-02 12:49:06,0.569,0.57400,0.50840,0.65620
Anode Overhang (All) (mm),LH1T-105,2438,2024-02-02 12:58:19,0.560,0.55760,0.31160,0.82016
Anode Overhang (Top) (mm),LH1T-105,2438,2024-02-02 12:58:19,0.512,0.52506,0.31160,0.75511
Anode Overhang (Bottom) (mm),LH1T-105,2438,2024-02-02 12:58:19,0.610,0.59063,0.39496,0.82016
Anode Overhang (All) (mm),LH1T-106,2439,2024-02-02 13:07:35,0.557,0.54219,0.44280,0.67420
Anode Overhang (Top) (mm),LH1T-106,2439,2024-02-02 13:07:35,0.518,0.52480,0.44280,0.62342
Anode Overhang (Bottom) (mm),LH1T-106,2439,2024-02-02 13:07:35,0.599,0.60702,0.47588,0.67420
Anode Overhang (All) (mm),LH1T-107,2440,2024-02-02 13:16:56,0.568,0.57423,0.39360,0.73873
Anode Overhang (Top) (mm),LH1T-107,2440,2024-02-02 13:16:56,0.533,0.55784,0.39360,0.72179
Anode Overhang (Bottom) (mm),LH1T-107,2440,2024-02-02 13:16:56,0.602,0.59063,0.42766,0.73873
Anode Overhang (All) (mm),LH1T-108,2441,2024-02-02 13:26:21,0.559,0.56930,0.31546,0.80427
Anode Overhang (Top) (mm),LH1T-108,2441,2024-02-02 13:26:21,0.531,0.57494,0.31546,0.77097
Anode Overhang (Bottom) (mm),LH1T-108,2441,2024-02-02 13:26:21,0.586,0.56360,0.37720,0.80427
Anode Overhang (All) (mm),LH1T-109,2442,2024-02-02 13:35:39,0.554,0.55784,0.41000,0.68958
Anode Overhang (Top) (mm),LH1T-109,2442,2024-02-02 13:35:39,0.575,0.56145,0.47588,0.68958
Anode Overhang (Bottom) (mm),LH1T-109,2442,2024-02-02 13:35:39,0.534,0.54516,0.41000,0.64149
Anode Overhang (All) (mm),LH1T-110,2443,2024-02-02 13:45:06,0.550,0.55856,0.37720,0.73873
Anode Overhang (Top) (mm),LH1T-110,2443,2024-02-02 13:45:06,0.599,0.57983,0.49309,0.73873
Anode Overhang (Bottom) (mm),LH1T-110,2443,2024-02-02 13:45:06,0.504,0.53721,0.37720,0.60769
Anode Overhang (All) (mm),LH1T-111,2444,2024-02-02 13:54:27,0.566,0.57423,0.41000,0.72328
Anode Overhang (Top) (mm),LH1T-111,2444,2024-02-02 13:54:27,0.547,0.57423,0.41000,0.72179
Anode Overhang (Bottom) (mm),LH1T-111,2444,2024-02-02 13:54:27,0.586,0.57423,0.42672,0.72328
Anode Overhang (All) (mm),LH1T-112,2445,2024-02-02 14:04:14,0.564,0.55784,0.32800,0.80427
Anode Overhang (Top) (mm),LH1T-112,2445,2024-02-02 14:04:14,0.511,0.52506,0.32800,0.72179
Anode Overhang (Bottom) (mm),LH1T-112,2445,2024-02-02 14:04:14,0.616,0.60680,0.42640,0.80427
Anode Overhang (All) (mm),LH1T-113,2446,2024-02-02 14:13:35,0.565,0.57423,0.31160,0.82066
Anode Overhang (Top) (mm),LH1T-113,2446,2024-02-02 14:13:35,0.507,0.55760,0.31160,0.72160
Anode Overhang (Bottom) (mm),LH1T-113,2446,2024-02-02 14:13:35,0.625,0.60680,0.41131,0.82066
Anode Overhang (All) (mm),LH1T-114,2447,2024-02-02 14:23:01,0.541,0.54120,0.43421,0.64044
Anode Overhang (Top) (mm),LH1T-114,2447,2024-02-02 14:23:01,0.514,0.50946,0.43421,0.60702
Anode Overhang (Bottom) (mm),LH1T-114,2447,2024-02-02 14:23:01,0.567,0.57423,0.47560,0.64044
Anode Overhang (All) (mm),LH1T-115,2448,2024-02-02 14:32:28,0.553,0.54145,0.43142,0.67559
Anode Overhang (Top) (mm),LH1T-115,2448,2024-02-02 14:32:28,0.516,0.50866,0.43142,0.64044
Anode Overhang (Bottom) (mm),LH1T-115,2448,2024-02-02 14:32:28,0.591,0.60702,0.45949,0.67559
Anode Overhang (All) (mm),LH1T-116,2449,2024-02-04 14:46:59,0.546,0.54145,0.37720,0.72179
Anode Overhang (Top) (mm),LH1T-116,2449,2024-02-04 14:46:59,0.513,0.50866,0.37720,0.70596
Anode Overhang (Bottom) (mm),LH1T-116,2449,2024-02-04 14:46:59,0.578,0.57494,0.37720,0.72179
Anode Overhang (All) (mm),LH1T-117,2450,2024-02-04 14:56:09,0.561,0.56360,0.36080,0.75511
Anode Overhang (Top) (mm),LH1T-117,2450,2024-02-04 14:56:09,0.526,0.54738,0.36080,0.72328
Anode Overhang (Bottom) (mm),LH1T-117,2450,2024-02-04 14:56:09,0.595,0.58387,0.41033,0.75511
Anode Overhang (All) (mm),LH1T-118,2451,2024-02-04 15:05:18,0.548,0.55324,0.44280,0.67320
Anode Overhang (Top) (mm),LH1T-118,2451,2024-02-04 15:05:18,0.555,0.55856,0.44280,0.67320
Anode Overhang (Bottom) (mm),LH1T-118,2451,2024-02-04 15:05:18,0.542,0.54145,0.44280,0.67320
Anode Overhang (All) (mm),LH1T-119,2452,2024-02-04 15:14:30,0.565,0.57341,0.44552,0.67320
Anode Overhang (Top) (mm),LH1T-119,2452,2024-02-04 15:14:30,0.560,0.57423,0.44552,0.67320
Anode Overhang (Bottom) (mm),LH1T-119,2452,2024-02-04 15:14:30,0.570,0.56622,0.45920,0.67260
Anode Overhang (All) (mm),LH1T-120,2453,2024-02-04 15:23:46,0.546,0.55760,0.43142,0.66334
Anode Overhang (Top) (mm),LH1T-120,2453,2024-02-04 15:23:46,0.561,0.57400,0.44552,0.66334
Anode Overhang (Bottom) (mm),LH1T-120,2453,2024-02-04 15:23:46,0.532,0.54120,0.43142,0.65784
Anode Overhang (All) (mm),LH1T-121,2454,2024-02-04 15:32:55,0.560,0.55784,0.41000,0.70691
Anode Overhang (Top) (mm),LH1T-121,2454,2024-02-04 15:32:55,0.546,0.55760,0.41000,0.65620
Anode Overhang (Bottom) (mm),LH1T-121,2454,2024-02-04 15:32:55,0.574,0.57423,0.45920,0.70691
Anode Overhang (All) (mm),LH1T-122,2455,2024-02-04 15:42:06,0.570,0.57400,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-122,2455,2024-02-04 15:42:06,0.549,0.54219,0.44280,0.68958
Anode Overhang (Bottom) (mm),LH1T-122,2455,2024-02-04 15:42:06,0.591,0.60680,0.44310,0.68958
Anode Overhang (All) (mm),LH1T-123,2456,2024-02-04 15:51:22,0.550,0.54343,0.34382,0.75458
Anode Overhang (Top) (mm),LH1T-123,2456,2024-02-04 15:51:22,0.466,0.45033,0.34382,0.60702
Anode Overhang (Bottom) (mm),LH1T-123,2456,2024-02-04 15:51:22,0.633,0.65620,0.44401,0.75458
Anode Overhang (All) (mm),LH1T-124,2457,2024-02-04 16:00:38,0.590,0.59063,0.49200,0.69055
Anode Overhang (Top) (mm),LH1T-124,2457,2024-02-04 16:00:38,0.598,0.60680,0.49200,0.69055
Anode Overhang (Bottom) (mm),LH1T-124,2457,2024-02-04 16:00:38,0.583,0.57494,0.49200,0.69055
Anode Overhang (All) (mm),LH1T-125,2458,2024-02-04 16:09:50,0.558,0.57400,0.44980,0.65620
Anode Overhang (Top) (mm),LH1T-125,2458,2024-02-04 16:09:50,0.528,0.52506,0.44980,0.63981
Anode Overhang (Bottom) (mm),LH1T-125,2458,2024-02-04 16:09:50,0.587,0.59245,0.47560,0.65620
Anode Overhang (All) (mm),LH1T-126,2459,2024-02-04 16:19:04,0.567,0.55784,0.39394,0.74254
Anode Overhang (Top) (mm),LH1T-126,2459,2024-02-04 16:19:04,0.545,0.54145,0.39394,0.73818
Anode Overhang (Bottom) (mm),LH1T-126,2459,2024-02-04 16:19:04,0.590,0.59063,0.39496,0.74254
Anode Overhang (All) (mm),LH1T-127,2460,2024-02-04 16:28:13,0.548,0.55760,0.34440,0.77237
Anode Overhang (Top) (mm),LH1T-127,2460,2024-02-04 16:28:13,0.601,0.59063,0.47588,0.77237
Anode Overhang (Bottom) (mm),LH1T-127,2460,2024-02-04 16:28:13,0.499,0.52506,0.34440,0.64149
Anode Overhang (All) (mm),LH1T-128,2461,2024-02-04 16:37:23,0.587,0.59131,0.47560,0.70995
Anode Overhang (Top) (mm),LH1T-128,2461,2024-02-04 16:37:23,0.606,0.62320,0.47560,0.70995
Anode Overhang (Bottom) (mm),LH1T-128,2461,2024-02-04 16:37:23,0.568,0.54219,0.47560,0.70520
Anode Overhang (All) (mm),LH1T-129,2462,2024-02-04 16:46:38,0.551,0.55856,0.24600,0.82066
Anode Overhang (Top) (mm),LH1T-129,2462,2024-02-04 16:46:38,0.670,0.68900,0.49309,0.82066
Anode Overhang (Bottom) (mm),LH1T-129,2462,2024-02-04 16:46:38,0.431,0.44401,0.24600,0.59403
Anode Overhang (All) (mm),LH1T-130,2463,2024-02-04 16:55:52,0.535,0.54145,0.31160,0.77150
Anode Overhang (Top) (mm),LH1T-130,2463,2024-02-04 16:55:52,0.558,0.55007,0.39496,0.77150
Anode Overhang (Bottom) (mm),LH1T-130,2463,2024-02-04 16:55:52,0.514,0.54145,0.31160,0.69055
Anode Overhang (All) (mm),LH1T-131,2464,2024-02-04 17:05:02,0.553,0.55760,0.34440,0.77150
Anode Overhang (Top) (mm),LH1T-131,2464,2024-02-04 17:05:02,0.601,0.55784,0.46962,0.77150
Anode Overhang (Bottom) (mm),LH1T-131,2464,2024-02-04 17:05:02,0.506,0.55445,0.34440,0.69830
Anode Overhang (All) (mm),LH1T-132,2465,2024-02-04 17:14:22,0.562,0.55977,0.42766,0.69055
Anode Overhang (Top) (mm),LH1T-132,2465,2024-02-04 17:14:22,0.547,0.54516,0.42766,0.69055
Anode Overhang (Bottom) (mm),LH1T-132,2465,2024-02-04 17:14:22,0.576,0.57494,0.42766,0.68900
Anode Overhang (All) (mm),LH1T-133,2466,2024-02-04 17:23:33,0.547,0.54145,0.45360,0.65682
Anode Overhang (Top) (mm),LH1T-133,2466,2024-02-04 17:23:33,0.551,0.54343,0.45360,0.65682
Anode Overhang (Bottom) (mm),LH1T-133,2466,2024-02-04 17:23:33,0.543,0.54145,0.45920,0.64982
Anode Overhang (All) (mm),LH1T-134,2467,2024-02-04 17:32:49,0.569,0.57494,0.39360,0.73964
Anode Overhang (Top) (mm),LH1T-134,2467,2024-02-04 17:32:49,0.526,0.54145,0.39360,0.70539
Anode Overhang (Bottom) (mm),LH1T-134,2467,2024-02-04 17:32:49,0.612,0.60702,0.44310,0.73964
Anode Overhang (All) (mm),LH1T-135,2468,2024-02-04 17:42:04,0.559,0.57423,0.36080,0.75511
Anode Overhang (Top) (mm),LH1T-135,2468,2024-02-04 17:42:04,0.538,0.57983,0.36080,0.70539
Anode Overhang (Bottom) (mm),LH1T-135,2468,2024-02-04 17:42:04,0.581,0.56360,0.42766,0.75511
Anode Overhang (All) (mm),LH1T-136,2469,2024-02-04 17:51:12,0.560,0.55784,0.32238,0.80510
Anode Overhang (Top) (mm),LH1T-136,2469,2024-02-04 17:51:12,0.528,0.52582,0.32238,0.77080
Anode Overhang (Bottom) (mm),LH1T-136,2469,2024-02-04 17:51:12,0.593,0.59063,0.39394,0.80510
Anode Overhang (All) (mm),LH1T-137,2470,2024-02-04 18:00:25,0.554,0.56145,0.26240,0.85343
Anode Overhang (Top) (mm),LH1T-137,2470,2024-02-04 18:00:25,0.625,0.59607,0.47560,0.85343
Anode Overhang (Bottom) (mm),LH1T-137,2470,2024-02-04 18:00:25,0.484,0.51261,0.26240,0.65682
Anode Overhang (All) (mm),LH1T-138,2471,2024-02-04 18:09:34,0.569,0.56145,0.34440,0.78874
Anode Overhang (Top) (mm),LH1T-138,2471,2024-02-04 18:09:34,0.630,0.60680,0.50946,0.78874
Anode Overhang (Bottom) (mm),LH1T-138,2471,2024-02-04 18:09:34,0.504,0.54145,0.34440,0.65620
Anode Overhang (All) (mm),LH1T-139,2472,2024-02-04 18:18:52,0.576,0.59040,0.41000,0.73873
Anode Overhang (Top) (mm),LH1T-139,2472,2024-02-04 18:18:52,0.563,0.59040,0.41033,0.73818
Anode Overhang (Bottom) (mm),LH1T-139,2472,2024-02-04 18:18:52,0.589,0.57494,0.41000,0.73873
Anode Overhang (All) (mm),LH1T-140,2473,2024-02-04 18:28:06,0.575,0.57423,0.47560,0.67320
Anode Overhang (Top) (mm),LH1T-140,2473,2024-02-04 18:28:06,0.610,0.60769,0.54120,0.67320
Anode Overhang (Bottom) (mm),LH1T-140,2473,2024-02-04 18:28:06,0.542,0.54145,0.47560,0.60769
Anode Overhang (All) (mm),LH1T-141,2474,2024-02-05 08:46:30,0.570,0.57423,0.45920,0.67320
Anode Overhang (Top) (mm),LH1T-141,2474,2024-02-05 08:46:30,0.561,0.57400,0.45920,0.67320
Anode Overhang (Bottom) (mm),LH1T-141,2474,2024-02-05 08:46:30,0.579,0.59040,0.45920,0.67320
Anode Overhang (All) (mm),LH1T-142,2475,2024-02-04 18:40:05,0.560,0.56145,0.37720,0.73964
Anode Overhang (Top) (mm),LH1T-142,2475,2024-02-04 18:40:05,0.624,0.60680,0.54120,0.73964
Anode Overhang (Bottom) (mm),LH1T-142,2475,2024-02-04 18:40:05,0.497,0.51261,0.37720,0.59607
Anode Overhang (All) (mm),LH1T-143,2476,2024-02-04 18:49:20,0.563,0.57400,0.45920,0.67320
Anode Overhang (Top) (mm),LH1T-143,2476,2024-02-04 18:49:20,0.573,0.57774,0.45920,0.64044
Anode Overhang (Bottom) (mm),LH1T-143,2476,2024-02-04 18:49:20,0.554,0.55760,0.45920,0.67320
Anode Overhang (All) (mm),LH1T-144,2477,2024-02-04 18:58:33,0.559,0.55784,0.42640,0.69366
Anode Overhang (Top) (mm),LH1T-144,2477,2024-02-04 18:58:33,0.521,0.50866,0.42640,0.69366
Anode Overhang (Bottom) (mm),LH1T-144,2477,2024-02-04 18:58:33,0.598,0.60680,0.45920,0.68958
Anode Overhang (All) (mm),LH1T-145,2478,2024-02-04 19:07:50,0.553,0.54145,0.41521,0.68958
Anode Overhang (Top) (mm),LH1T-145,2478,2024-02-04 19:07:50,0.497,0.49309,0.41521,0.59131
Anode Overhang (Bottom) (mm),LH1T-145,2478,2024-02-04 19:07:50,0.609,0.62320,0.50840,0.68958
Anode Overhang (All) (mm),LH1T-146,2479,2024-02-04 19:17:05,0.554,0.55784,0.45744,0.64982
Anode Overhang (Top) (mm),LH1T-146,2479,2024-02-04 19:17:05,0.528,0.51349,0.45744,0.62342
Anode Overhang (Bottom) (mm),LH1T-146,2479,2024-02-04 19:17:05,0.581,0.57610,0.47673,0.64982
Anode Overhang (All) (mm),LH1T-147,2480,2024-02-04 19:26:21,0.572,0.57423,0.47560,0.67559
Anode Overhang (Top) (mm),LH1T-147,2480,2024-02-04 19:26:21,0.567,0.55856,0.47560,0.67559
Anode Overhang (Bottom) (mm),LH1T-147,2480,2024-02-04 19:26:21,0.578,0.59063,0.47560,0.67320
Anode Overhang (All) (mm),LH1T-148,2481,2024-02-04 19:35:38,0.587,0.59040,0.44280,0.72458
Anode Overhang (Top) (mm),LH1T-148,2481,2024-02-04 19:35:38,0.596,0.60702,0.45949,0.72458
Anode Overhang (Bottom) (mm),LH1T-148,2481,2024-02-04 19:35:38,0.578,0.55856,0.44280,0.72328
Anode Overhang (All) (mm),LH1T-149,2482,2024-02-04 19:44:51,0.562,0.55784,0.34479,0.78874
Anode Overhang (Top) (mm),LH1T-149,2482,2024-02-04 19:44:51,0.532,0.55760,0.34479,0.73873
Anode Overhang (Bottom) (mm),LH1T-149,2482,2024-02-04 19:44:51,0.594,0.57459,0.41033,0.78874
Anode Overhang (All) (mm),LH1T-150,2483,2024-02-04 19:54:04,0.557,0.55784,0.45920,0.64044
Anode Overhang (Top) (mm),LH1T-150,2483,2024-02-04 19:54:04,0.532,0.54145,0.45920,0.62406
Anode Overhang (Bottom) (mm),LH1T-150,2483,2024-02-04 19:54:04,0.581,0.59040,0.49227,0.64044
Anode Overhang (All) (mm),LH1T-151,2484,2024-02-04 20:03:23,0.553,0.55760,0.44067,0.65682
Anode Overhang (Top) (mm),LH1T-151,2484,2024-02-04 20:03:23,0.516,0.51261,0.44067,0.62320
Anode Overhang (Bottom) (mm),LH1T-151,2484,2024-02-04 20:03:23,0.590,0.59063,0.49200,0.65682
Anode Overhang (All) (mm),LH1T-152,2485,2024-02-04 20:12:41,0.548,0.55784,0.42640,0.67320
Anode Overhang (Top) (mm),LH1T-152,2485,2024-02-04 20:12:41,0.579,0.57423,0.49227,0.67320
Anode Overhang (Bottom) (mm),LH1T-152,2485,2024-02-04 20:12:41,0.519,0.52506,0.42640,0.62664
Anode Overhang (All) (mm),LH1T-153,2486,2024-02-04 20:21:54,0.587,0.59063,0.49200,0.68900
Anode Overhang (Top) (mm),LH1T-153,2486,2024-02-04 20:21:54,0.614,0.62514,0.52480,0.68900
Anode Overhang (Bottom) (mm),LH1T-153,2486,2024-02-04 20:21:54,0.559,0.54219,0.49200,0.67260
Anode Overhang (All) (mm),LH1T-154,2487,2024-02-04 20:31:06,0.555,0.55977,0.31160,0.80427
Anode Overhang (Top) (mm),LH1T-154,2487,2024-02-04 20:31:06,0.631,0.59854,0.51078,0.80427
Anode Overhang (Bottom) (mm),LH1T-154,2487,2024-02-04 20:31:06,0.481,0.52300,0.31160,0.60879
Anode Overhang (All) (mm),LH1T-155,2488,2024-02-04 20:40:26,0.572,0.57423,0.27880,0.83704
Anode Overhang (Top) (mm),LH1T-155,2488,2024-02-04 20:40:26,0.664,0.59131,0.50866,0.83704
Anode Overhang (Bottom) (mm),LH1T-155,2488,2024-02-04 20:40:26,0.480,0.54145,0.27880,0.65620
Anode Overhang (All) (mm),LH1T-156,2489,2024-02-04 20:49:39,0.563,0.55784,0.42323,0.68958
Anode Overhang (Top) (mm),LH1T-156,2489,2024-02-04 20:49:39,0.548,0.54120,0.42323,0.68958
Anode Overhang (Bottom) (mm),LH1T-156,2489,2024-02-04 20:49:39,0.578,0.57494,0.42672,0.68958
Anode Overhang (All) (mm),LH1T-157,2490,2024-02-04 20:58:51,0.561,0.55784,0.44280,0.68958
Anode Overhang (Top) (mm),LH1T-157,2490,2024-02-04 20:58:51,0.581,0.59040,0.45920,0.67260
Anode Overhang (Bottom) (mm),LH1T-157,2490,2024-02-04 20:58:51,0.540,0.52888,0.44280,0.68958
Anode Overhang (All) (mm),LH1T-158,2491,2024-02-04 21:08:13,0.575,0.57423,0.49200,0.67240
Anode Overhang (Top) (mm),LH1T-158,2491,2024-02-04 21:08:13,0.607,0.60702,0.54145,0.67240
Anode Overhang (Bottom) (mm),LH1T-158,2491,2024-02-04 21:08:13,0.546,0.54145,0.49200,0.62342
Anode Overhang (All) (mm),LH1T-159,2492,2024-02-04 21:17:30,0.555,0.56360,0.35421,0.75458
Anode Overhang (Top) (mm),LH1T-159,2492,2024-02-04 21:17:30,0.527,0.54738,0.35421,0.72179
Anode Overhang (Bottom) (mm),LH1T-159,2492,2024-02-04 21:17:30,0.583,0.57774,0.41000,0.75458
Anode Overhang (All) (mm),LH1T-160,2493,2024-02-04 21:26:44,0.558,0.55760,0.32800,0.77150
Anode Overhang (Top) (mm),LH1T-160,2493,2024-02-04 21:26:44,0.615,0.61034,0.44280,0.77150
Anode Overhang (Bottom) (mm),LH1T-160,2493,2024-02-04 21:26:44,0.495,0.51261,0.32800,0.75511
Anode Overhang (All) (mm),LH1T-161,2494,2024-02-04 21:35:59,0.562,0.55784,0.41000,0.72328
Anode Overhang (Top) (mm),LH1T-161,2494,2024-02-04 21:35:59,0.533,0.52506,0.41000,0.72328
Anode Overhang (Bottom) (mm),LH1T-161,2494,2024-02-04 21:35:59,0.592,0.60702,0.41033,0.72235
